    23.000,       2603,    -18.986,    -21.230,     -3.771,      2.716,      1.207,      1.595,      4.710,          6, FALSE     
    23.000,       2604,      0.013,      0.450,      0.043,      1.769,          0,          0,      3.140,          8, FALSE     
    23.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    23.500,       2602,   -150.133,    -84.863,     -6.983,     -3.903,     -1.306,     -0.738,      0.785,          7, FALSE     
    23.500,       2603,    -20.872,    -19.872,     -3.104,      3.461,      1.333,      1.491,      4.710,          6, FALSE     
    23.500,       2604,      0.035,      1.335,      0.043,      1.769,          0,          0,      3.140,          8, FALSE     
    24.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    24.000,       2602,   -153.624,    -86.815,     -6.982,     -3.906,     -1.306,     -0.738,      0.785,          7, FALSE     
    24.000,       2603,    -22.424,    -18.141,     -2.380,      4.151,      1.448,      1.379,      4.710,          6, FALSE     
    24.000,       2604,      0.056,      2.219,      0.043,      1.769,          0,          0,      3.140,          8, FALSE     
    24.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    24.500,       2602,   -157.115,    -88.768,     -6.980,     -3.908,     -1.306,     -0.738,      0.785,          7, FALSE     
    24.500,       2603,    -23.614,    -16.066,     -1.603,      4.780,      1.555,      1.258,      4.710,          6, FALSE     
    24.500,       2604,      0.078,      3.104,      0.043,      1.769,          0,          0,      3.140,          8, FALSE     
    25.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    25.000,       2602,   -160.605,    -90.722,     -6.979,     -3.911,     -1.306,     -0.738,      0.785,          7, FALSE     
    25.000,       2603,    -24.415,    -13.676,     -0.776,      5.342,      1.654,      1.125,      4.710,          6, FALSE     
    25.000,       2604,      0.100,      3.988,      0.043,      1.769,          0,          0,      3.140,          8, FALSE     
    25.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    25.500,       2602,   -164.095,    -92.677,     -6.978,     -3.913,     -1.306,     -0.738,      0.785,          7, FALSE     
    25.500,       2603,    -24.803,    -11.005,      0.097,      5.831,      1.745,      0.977,      4.710,          6, FALSE     
    25.500,       2604,      0.121,      4.872,      0.043,      1.769,          0,          0,      3.140,          8, FALSE     
    26.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    26.000,       2602,   -167.584,    -94.634,     -6.977,     -3.915,     -1.306,     -0.738,      0.785,          7, FALSE     
    26.000,       2603,    -24.755,     -8.089,      1.011,      6.237,      1.828,      0.811,      4.710,          6, FALSE     
    26.000,       2604,      0.143,      5.757,      0.019,      0.769,     -0.049,     -1.999,      3.140,          8, FALSE     
    26.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    26.500,       2602,   -171.072,    -96.591,     -6.976,     -3.916,     -1.306,     -0.738,      0.785,          7, FALSE     
    26.500,       2603,    -24.249,     -4.971,      1.961,      6.547,      1.901,      0.621,      4.710,          6, FALSE     
    26.500,       2604,      0.152,      6.141,     -0.006,     -0.231,     -0.049,     -1.999,      3.140,          8, FALSE     
    27.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    27.000,       2602,   -174.560,    -98.549,     -6.975,     -3.918,     -1.306,     -0.737,      0.785,          7, FALSE     
    27.000,       2603,    -23.269,     -1.697,      2.941,      6.748,      1.959,      0.402,      4.710,          6, FALSE     
    27.000,       2604,      0.149,      6.026,     -0.027,     -1.075,     -0.042,     -1.689,      3.140,          8, FALSE     
    27.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    27.500,       2602,   -178.048,   -100.508,     -6.974,     -3.919,     -1.306,     -0.737,      0.785,          7, FALSE     
    27.500,       2603,    -21.798,      1.677,      3.938,      6.821,      1.995,      0.146,      4.710,          6, FALSE     
